 ±º‰,µÿ –,CGI,◊Ó–°Ω”»ÎµÁ∆Ω,œ¬––≤ª¡¨–¯∑¢…‰ø™πÿ,…œ––≤ª¡¨–¯∑¢…‰ø™πÿ,GAMMAπ¶¬ ÷µ,–°«¯÷ÿ—°∆´÷√,QSearch_I,TDD_OFFSET,…œ––¡¥¬∑∂œø™º∆À„∆˜,œ¬––¡¥¬∑ŒÛ¬Î∂œø™º∆ ˝∆˜,RLINKTAFR,RLINKTAHR,÷‹∆⁄–‘Œª÷√∏¸–¬∂® ±∆˜,∂‡∆µ∂Œ÷∏ æ,1µ»º∂…œ––∏…»≈√≈œﬁ÷µ,2µ»º∂…œ––∏…»≈√≈œﬁ÷µ,3µ»º∂…œ––∏…»≈√≈œﬁ÷µ,4µ»º∂…œ––∏…»≈√≈œﬁ÷µ,◊Ó¥Û÷ÿ∑¢¥Œ ˝
2012-08-23,Œ‰∫∫,460-00-28933-3344,100,ON,1,22,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28706-44466,100,ON,1,20,2,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28970-12632,100,ON,1,20,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28939-43123,103,ON,1,22,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29137-8141,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29142-3401,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-29141-6021,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28961-63095,98,ON,1,26,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28967-2736,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28732-47753,100,ON,1,20,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28713-6272,103,ON,1,20,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28934-283,98,ON,1,20,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28697-56643,100,ON,1,20,2,7,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29138-7162,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28962-17091,98,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28930-11706,100,ON,1,22,0,7,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29139-6371,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28692-32551,100,OFF,2,12,0,7,5,32,32,,,20,0,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28701-58754,100,ON,1,20,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28705-1183,100,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28973-65510,100,ON,1,26,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29142-7251,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28710-10903,100,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28973-12646,100,ON,1,20,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29142-2153,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28983-33731,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28690-5834,103,ON,1,22,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28699-23621,100,ON,1,26,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28882-9041,103,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28978-15103,100,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28937-17462,100,ON,1,20,4,8,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28699-23231,100,ON,1,26,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28723-2742,100,ON,1,20,3,8,8,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28883-862,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-29138-11911,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28979-1583,100,ON,1,22,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28882-9861,100,ON,1,22,0,15,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28966-9302,100,ON,1,22,3,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29141-2442,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28934-772,98,ON,1,22,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28711-17161,98,ON,1,20,1,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28723-48014,100,ON,1,20,1,7,7,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28930-47103,100,ON,1,20,3,7,7,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28697-21681,98,ON,1,26,4,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28694-8322,103,ON,1,20,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28963-44586,98,ON,1,20,3,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28735-13495,100,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-29184-57341,100,ON,1,20,1,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28698-57295,100,ON,1,20,1,7,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28962-25641,98,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28882-9204,100,ON,1,22,0,15,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29142-6933,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28725-13574,100,ON,1,22,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29142-12352,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-28881-9463,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28936-32965,100,ON,1,20,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28960-6541,100,ON,1,20,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28709-5123,100,ON,1,22,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28694-4833,103,ON,1,20,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28707-55074,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28880-3243,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28939-4562,103,ON,1,20,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28691-4703,103,ON,1,20,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28941-43215,100,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28716-10041,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28718-45411,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28732-30312,103,ON,1,20,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29137-8972,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28693-52416,103,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28963-57791,98,ON,1,20,3,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28966-34355,100,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28694-40353,103,ON,1,20,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28709-45513,100,ON,1,20,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28962-10972,100,ON,1,20,2,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28734-2434,100,ON,1,20,2,7,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28706-28012,100,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28939-52075,100,ON,1,22,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28963-12382,98,ON,1,20,0,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28939-40831,100,ON,1,22,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28939-33714,100,ON,1,22,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28692-34983,103,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29139-4041,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28721-51774,100,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28940-52535,103,ON,1,22,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28710-3476,100,ON,1,22,0,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28715-8013,103,ON,1,20,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28716-44684,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28704-40232,100,ON,1,22,1,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28693-42692,100,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28983-44544,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28694-15585,103,ON,1,22,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29139-1481,103,OFF,2,12,0,7,5,32,32,16,16,20,0,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28881-673,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28729-45215,100,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29143-12023,100,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28979-1793,100,ON,1,22,2,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28881-9843,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28942-46243,100,ON,1,22,0,8,8,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28973-15441,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28942-8361,100,ON,1,20,4,8,8,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28880-10681,103,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28968-15141,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28715-6031,103,ON,1,20,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28730-12655,100,ON,1,20,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28971-1401,100,ON,1,22,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28968-51244,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-28880-10241,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28699-32416,100,ON,1,20,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28728-63406,100,ON,1,22,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28930-3071,100,ON,1,20,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28933-7061,98,ON,1,22,2,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28942-4592,103,ON,1,20,1,8,8,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28978-27812,100,ON,1,26,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28963-1263,98,ON,1,22,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28930-44491,100,ON,1,26,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28881-7462,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28699-64393,100,ON,1,26,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28881-6713,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-28883-442,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28936-54381,100,ON,1,20,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28881-1312,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28725-34051,103,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28723-2752,103,ON,1,20,3,8,8,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28721-10163,100,ON,1,20,1,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28734-20681,100,ON,1,26,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28881-1702,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28714-38513,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28960-30481,100,ON,1,20,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29143-10531,100,ON,1,20,0,8,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28971-2981,100,ON,1,20,4,8,8,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28712-44781,100,ON,1,22,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28937-3392,100,ON,1,22,3,8,8,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29137-2313,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28880-1953,103,ON,1,22,0,8,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29138-10581,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-28881-592,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28719-2682,100,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28726-60086,100,ON,1,26,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28970-11982,98,ON,1,20,2,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28936-44621,100,ON,1,26,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28962-38196,98,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29137-4073,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29138-163,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28940-1125,100,ON,1,22,0,7,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28704-40272,103,ON,1,20,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28715-41782,103,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28733-8822,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28934-54223,98,ON,1,20,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28722-49821,100,ON,1,20,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28882-1973,103,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28963-63155,98,ON,1,26,4,8,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28713-33896,100,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28728-38474,100,ON,1,20,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28883-6341,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28717-51786,98,ON,1,20,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28970-9484,100,ON,1,22,1,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28735-17646,100,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28726-3961,100,ON,1,22,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28882-8491,100,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28968-23381,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28725-17065,103,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28711-32364,100,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-29185-41042,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28721-7363,100,ON,1,20,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28968-55312,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28710-29341,98,ON,1,26,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28722-30291,100,ON,1,20,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28701-38376,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28963-1023,98,ON,1,22,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28716-61751,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-28880-9071,100,ON,1,22,0,15,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28714-49593,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28965-42776,98,ON,1,,3,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29141-9902,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28966-14245,100,ON,1,20,3,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28722-40932,103,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28965-11271,98,ON,1,,3,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28934-17316,98,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28961-15992,98,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29141-3563,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28723-12743,100,ON,1,20,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28693-41116,103,ON,1,22,1,8,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28707-42864,100,ON,1,20,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28729-50073,100,ON,1,20,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28973-17721,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28713-36671,103,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28880-4274,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28978-5512,100,ON,1,22,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28978-55645,100,ON,1,26,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29143-191,103,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28708-3951,100,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28938-11243,98,ON,1,20,4,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28930-3031,100,ON,1,22,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28940-1086,103,ON,1,22,0,7,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28690-49432,103,ON,1,22,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28709-44331,100,ON,1,22,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28730-54261,100,ON,1,20,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28939-14881,103,ON,1,20,4,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28697-2321,98,ON,1,22,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28972-15943,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28704-40935,103,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28976-40362,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-29141-701,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28698-13623,100,ON,1,20,2,7,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28697-11121,100,ON,1,20,0,7,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28960-40571,103,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28699-32932,100,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29143-5141,100,OFF,2,20,4,8,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28932-11814,103,ON,1,22,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28724-15802,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28965-64480,98,ON,1,,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28694-42023,103,ON,1,22,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29137-2353,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28722-4042,100,ON,1,20,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28722-6572,100,ON,1,20,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28963-26861,98,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28729-37463,100,ON,1,20,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28714-49272,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28732-3061,100,ON,1,26,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28705-33146,100,ON,1,22,2,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28883-6971,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-29142-4782,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-28881-8883,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28689-38582,100,OFF,2,12,0,7,5,32,32,,,20,0,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28705-34301,100,ON,1,20,3,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28940-15605,103,ON,1,22,0,7,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-29185-8852,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28960-4412,103,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
